Type,ID,Name,File,xPos,yPos,con0,con1,con2,con3,con4,con5,con6,con7,con8,con9,con10,con11,con12,con13,con14,con15,nav0,nav1,nav2,nav3,nav4,nav5,nav6,nav7,nav8,nav9,nav10,nav11,nav12,nav13,nav14,nav15,DudeTypes0,DudeTypes1,DudeTypes2,DudeTypes3,DudeTypes4,DudeTypes5,DudeTypes6,DudeTypes7,Probs0,Probs1,Probs2,Probs3,Probs4,Probs5,Probs6,Probs7,AvgShips,Govt,Message,Asteroids,Interference,Person0,Person1,Person2,Person3,Person4,Person5,Person6,Person7,PersonProb0,PersonProb1,PersonProb2,PersonProb3,PersonProb4,PersonProb5,PersonProb6,PersonProb7,BkgndColor,Murk,AstTypes,Visiblility,ReinfFleet,ReinfTime,ReinfIntrval,EOR
sÿst,194,Codehaven,Nova Data 2,-80,-100,Sirius (148),,,,,,,,,,,,,,,,Codec (215),HG-Codehaven (494),,,,,,,,,,,,,,,199,130,134,133,202,228,231,233,15,25,15,10,13,20,1,1,4,128,-1,3,0,158,167,128,227,156,157,-1,-1,5,5,5,5,3,2,0,0,#000000,0,0x0711,0,Federation Carrier + Escorts (129),540,4,€
sÿst,195,Narcissus,Nova Data 2,-156,-52,Lalande 21185 (149),SPC-1367 (408),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,128,139,155,228,231,232,233,20,20,20,20,17,1,1,1,3,-1,-1,2,0,222,224,225,-1,-1,-1,-1,-1,5,5,5,0,0,0,0,0,#000000,0,0x0300,0,,0,0,€
sÿst,196,Agate,Nova Data 2,-100,-80,Lalande 21185 (149),,,,,,,,,,,,,,,,Reflex-ion (129),,,,,,,,,,,,,,,,128,129,132,133,202,228,231,233,20,20,20,15,16,7,1,1,1,128,-1,1,0,179,180,182,183,-1,-1,-1,-1,5,5,3,2,0,0,0,0,#000000,0,0x0300,0,Small Federation Fleet (128),1080,12,€
sÿst,197,Rimshot,Nova Data 2,-140,-92,Lalande 21185 (149),,,,,,,,,,,,,,,,GLi-Tech-nia (216),,,,,,,,,,,,,,,,130,148,155,134,228,231,232,233,20,20,20,20,17,1,1,1,3,128,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0711,0,Small Federation Fleet (128),1080,15,€
sÿst,198,South Manchester,Nova Data 2,-180,-100,Lalande 21185 (149),Dellor (409),VNP-001 (621),VNP-001 (427),,,,,,,,,,,,,Goliath (217),Cornwall (218),HG-S. Manchester (1411),,,,,,,,,,,,,,130,191,134,146,211,210,249,145,20,7,15,8,15,7,20,8,4,128,-1,4,0,128,227,304,-1,-1,-1,-1,-1,15,1,14,0,0,0,0,0,#000000,0,0x0711,0,Fed +S. Vell (189),540,3,€
sÿst,199,Polaris,Nova Data 2,210,-29,Outbound (542),Outbound (204),SPC-1414 (203),Kania (128),,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,140,137,134,231,232,233,260,23,19,15,30,1,1,1,10,2,-1,-1,3,0,222,224,225,-1,-1,-1,-1,-1,5,5,5,0,0,0,0,0,#000000,0,0x0711,0,,0,0,€
sÿst,200,NGC-2051,Nova Data 2,192,-60,NGC-1317 (500),NGC-0500 (201),Kania (128),NGC-0613 (488),,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,134,128,141,202,231,232,233,20,20,20,20,15,2,2,1,2,-1,-1,2,0,181,184,222,224,225,156,157,-1,5,5,5,5,5,3,2,0,#000000,0,0x0300,0,,0,0,€
sÿst,201,NGC-0500,Nova Data 2,218,-58,Outbound (542),Outbound (204),NGC-2051 (200),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,128,137,141,231,232,233,260,20,20,15,30,2,2,1,10,2,-1,-1,3,0,222,224,225,-1,-1,-1,-1,-1,5,5,5,0,0,0,0,0,#000000,0,0x0711,0,,0,0,€
sÿst,202,NGC-1743,Nova Data 2,208,11,SPC-1414 (203),SPC-1421 (308),Kania (128),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,139,134,142,260,261,-1,-1,20,20,20,20,10,10,0,0,2,-1,-1,3,0,222,224,225,-1,-1,-1,-1,-1,5,5,5,0,0,0,0,0,#000000,0,0x0711,0,,0,0,€
sÿst,203,SPC-1414,Nova Data 2,258,-16,Nil'kol (209),Nil'kol (546),Zel (307),Mjolnir (544),Mjolnir (206),NGC-1743 (202),Polaris (199),,,,,,,,,,,,,,,,,,,,,,,,,,139,137,138,128,231,232,233,260,25,20,20,20,2,2,1,10,2,-1,-1,4,0,222,224,225,-1,-1,-1,-1,-1,5,5,5,0,0,0,0,0,#000000,0,0x0711,0,,0,0,€
sÿst,204,Outbound,Nova Data 2,275,-51,Nil'kvee (208),Nil'kvee (606),Polaris (199),NGC-0500 (201),,,,,,,,,,,,,Vrenna (219),HG-Outbound (497),,,,,,,,,,,,,,,134,141,137,135,233,260,261,-1,19,10,40,10,1,10,10,0,2,-1,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0711,!b88,Small Polaris Fleet (138),450,5,€
sÿst,205,Ne'mor,Nova Data 2,300,-18,Nil'vran (210),Mjolnir (206),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,136,137,138,182,-1,-1,-1,20,20,40,15,5,0,0,0,2,147,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,!b88,Small Polaris Fleet (138),450,3,€
sÿst,206,Mjolnir,Nova Data 2,297,-11,Ne'mor (205),Za'krana (207),SPC-1414 (203),,,,,,,,,,,,,,Nil'a Mjolnir (220),HG-Mjolnir (498),,,,,,,,,,,,,,,138,135,139,137,182,260,-1,-1,30,15,5,35,10,5,0,0,4,147,4,6,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x1F33,!b88,Kick-the-butt Polaris Serious Fleet (140),270,1,€
sÿst,207,Za'krana,Nova Data 2,308,18,P'napna (211),Mjolnir (544),Mjolnir (206),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,136,137,138,-1,-1,-1,-1,20,20,40,20,0,0,0,0,1,130,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0711,0,Small Polaris Fleet (138),450,3,€
sÿst,208,Nil'kvee,Nova Data 2,298,-65,Tri'niphu (212),Tri'niphu (657),Nil'kol (209),Outbound (204),Ere'I'Cal (573),Ere'I'Cal (501),,,,,,,,,,,Nil'a He (221),,,,,,,,,,,,,,,,138,135,141,144,182,260,-1,-1,45,10,15,5,20,5,0,0,4,147,4,8,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x3F77,!(b88 | b284),Kick-the-butt Polaris Serious Fleet (140),270,1,€
sÿst,209,Nil'kol,Nova Data 2,321,-42,Nil'vran (210),SPC-1414 (203),Nil'kvee (606),Nil'kvee (208),,,,,,,,,,,,,Nil'a Se (222),Nil'ar Nina (223),,,,,,,,,,,,,,,138,137,139,136,182,260,-1,-1,45,15,5,10,20,5,0,0,4,147,20003,6,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x1F33,!b88,Kick-the-butt Polaris Serious Fleet (140),360,2,€
sÿst,210,Nil'vran,Nova Data 2,348,-30,K'marak (215),Ne'mor (205),Nil'kol (209),,,,,,,,,,,,,,Nil'a Ro (226),,,,,,,,,,,,,,,,135,136,137,138,182,260,-1,-1,5,10,45,26,9,5,0,0,4,147,-1,5,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x1F33,!b88,Kick-the-butt Polaris Serious Fleet (140),360,2,€
sÿst,211,P'napna,Nova Data 2,364,-6,Tre'vasar (216),Nil'ikro (555),Nil'ikro (265),Za'krana (207),,,,,,,,,,,,,P'a He (224),P'ar Karo (225),,,,,,,,,,,,,,,-139,135,136,137,-1,-1,-1,-1,25,50,15,10,0,0,0,0,1,130,-1,5,20,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000C07,17,0x1F33,0,Small Polaris Fleet (138),450,3,€
sÿst,212,Tri'niphu,Nova Data 2,326,-66,K'marak (215),Nil'kvee (545),Nil'kvee (606),Nil'kvee (208),Tri'lipra (213),,,,,,,,,,,,Tre'ar Zalom (227),,,,,,,,,,,,,,,,-139,135,136,137,-1,-1,-1,-1,40,30,20,10,0,0,0,0,2,130,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,!b1502,Small Polaris Fleet (138),450,3,€
sÿst,213,Tri'lipra,Nova Data 2,324,-90,Ne'prata (548),Ne'prata (214),Tri'niphu (657),Tri'niphu (212),,,,,,,,,,,,,Tre'ar Aeberl (228),Tre'a He (229),,,,,,,,,,,,,,,-139,135,136,137,250,-1,-1,-1,30,20,20,10,20,0,0,0,2,130,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,Small Polaris Fleet (138),450,3,€
sÿst,214,Ne'prata,Nova Data 2,367,-100,Z'precti (222),Nil'nesa (239),Nil'nesa (607),K'marak (215),Tri'lipra (213),,,,,,,,,,,,,,,,,,,,,,,,,,,,135,136,137,138,182,-1,-1,-1,40,30,20,8,2,0,0,0,3,147,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0711,!b88,Small Polaris Fleet (138),450,3,€
sÿst,215,K'marak,Nova Data 2,401,-63,Tre'illica (221),Tre'vasar (216),Nil'vran (547),Nil'vran (210),Tri'niphu (657),Tri'niphu (212),Ne'prata (214),Ne'prata (548),,,,,,,,,Kel'a He (235),,,,,,,,,,,,,,,,135,136,137,138,-1,-1,-1,-1,40,30,20,10,0,0,0,0,2,130,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,Small Polaris Fleet (138),450,3,€
sÿst,216,Tre'vasar,Nova Data 2,444,-34,Ne'helipar (238),Ne'helipar (550),K'onl (217),Ki'vless (266),P'napna (211),K'marak (215),Tri'cikilla (229),,,,,,,,,,Tre'ar Illini (230),,,,,,,,,,,,,,,,-139,135,136,137,-1,-1,-1,-1,40,30,20,10,0,0,0,0,2,130,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x8733,0,Small Polaris Fleet (138),450,3,€
sÿst,217,K'onl,Nova Data 2,459,-4,Ki'manora (219),Nil'kemorya (549),Nil'kemorya (218),Tre'vasar (216),,,,,,,,,,,,,Kel'a Se (236),,,,,,,,,,,,,,,,135,136,137,138,-1,-1,-1,-1,40,30,20,10,0,0,0,0,2,130,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0711,0,Small Polaris Fleet (138),450,3,€
sÿst,218,Nil'kemorya,Nova Data 2,459,29,K'onl (217),Tiria (267),,,,,,,,,,,,,,,Nil'ar Kemorya (232),HG-Nil'kemorya (499),,,,,,,,,,,,,,,-140,138,137,191,182,260,-1,-1,30,26,25,5,9,5,0,0,5,147,4,7,0,452,-1,-1,-1,-1,-1,-1,-1,35,0,0,0,0,0,0,0,#000000,0,0x3F77,!b88,Kick-the-butt Polaris Serious Fleet (140),240,1,€
sÿst,219,Ki'manora,Nova Data 2,472,11,K'onl (217),,,,,,,,,,,,,,,,Kel'a Ro (237),,,,,,,,,,,,,,,,135,136,137,138,-1,-1,-1,-1,40,30,20,10,0,0,0,0,2,130,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,Small Polaris Fleet (138),450,3,€
sÿst,220,Z'heaj,Nova Data 2,421,-70,Bis'valalo (231),Tri'cikilla (229),Tre'illica (221),,,,,,,,,,,,,,Z'heaj (233),,,,,,,,,,,,,,,,135,136,137,138,-1,-1,-1,-1,40,30,20,10,0,0,0,0,1,130,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0711,0,Small Polaris Fleet (138),600,5,€
sÿst,221,Tre'illica,Nova Data 2,411,-91,Z'precti (222),Bis'valalo (231),Z'heaj (220),K'marak (215),,,,,,,,,,,,,Tre'ar Helonis (234),,,,,,,,,,,,,,,,-139,135,136,137,-1,-1,-1,-1,40,30,20,10,0,0,0,0,2,130,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,Small Polaris Fleet (138),450,3,€
sÿst,222,Z'precti,Nova Data 2,413,-109,Ver'avo (232),Ne'prata (548),Ne'prata (214),Tre'illica (221),K'minkek (223),,,,,,,,,,,,Z'precti He (238),,,,,,,,,,,,,,,,135,136,137,138,-1,-1,-1,-1,40,30,20,10,0,0,0,0,1,130,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0711,0,Small Polaris Fleet (138),600,5,€
sÿst,223,K'minkek,Nova Data 2,401,-125,P'ecksa (224),Z'precti (222),Ver'avo (232),Nil'nesa (607),Nil'nesa (551),Nil'nesa (239),,,,,,,,,,,K'ar Kasi (239),,,,,,,,,,,,,,,,135,136,137,138,-1,-1,-1,-1,40,30,20,10,0,0,0,0,3,130,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,Small Polaris Fleet (138),450,3,€
sÿst,224,P'ecksa,Nova Data 2,424,-144,Za'iuso (233),Za'iuso (656),Tre'helov (225),K'minkek (223),Ver'avo (232),Ver'asplast (261),,,,,,,,,,,P'ar Veraniso (240),,,,,,,,,,,,,,,,-139,135,136,137,-1,-1,-1,-1,20,40,30,10,0,0,0,0,1,130,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,Small Polaris Fleet (138),450,3,€
sÿst,225,Tre'helov,Nova Data 2,444,-135,Kel'fella (256),Ki'actia (234),Ver'ashan (226),P'ecksa (224),,,,,,,,,,,,,Tre'ar Teschesch (241),,,,,,,,,,,,,,,,-139,135,136,137,-1,-1,-1,-1,40,30,20,10,0,0,0,0,2,130,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x8733,0,Small Polaris Fleet (138),450,3,€
sÿst,226,Ver'ashan,Nova Data 2,472,-126,Tre'minor (249),Ki'actia (234),Til'hapin (227),Tre'helov (225),,,,,,,,,,,,,Ver'ar Shan (242),Ver'ar Sho (243),HG-Ver'ashan (500),,,,,,,,,,,,,Wormhole (473),135,136,137,138,250,-1,-1,-1,20,20,20,20,20,0,0,0,5,130,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,Kick-the-butt Polaris Serious Fleet (140),300,2,€
sÿst,227,Til'hapin,Nova Data 2,472,-103,Ver'ashan (226),Z'rena (228),Ver'ikar (236),K'yapta (235),,,,,,,,,,,,,Tre'a Se (244),,,,,,,,,,,,,,,,135,136,137,138,-1,-1,-1,-1,10,20,30,40,0,0,0,0,2,130,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,Small Polaris Fleet (138),450,3,€
sÿst,228,Z'rena,Nova Data 2,483,-86,Nil'pesetra (244),Nil'pesetra (552),Tri'cikilla (229),Ver'ikar (236),Til'hapin (227),,,,,,,,,,,,,,,,,,,,,,,,,,,,135,136,137,138,-1,-1,-1,-1,40,30,20,10,0,0,0,0,1,130,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,Small Polaris Fleet (138),600,5,€
sÿst,229,Tri'cikilla,Nova Data 2,440,-76,Z'rena (228),Bis'routak (230),Tre'vasar (216),Z'heaj (220),,,,,,,,,,,,,Tre'ar Vilarn (245),,,,,,,,,,,,,,,,-139,135,136,137,-1,-1,-1,-1,40,30,20,10,0,0,0,0,2,130,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0711,0,Small Polaris Fleet (138),450,3,€
sÿst,230,Bis'routak,Nova Data 2,446,-84,Ver'ikar (236),Tri'cikilla (229),Bis'valalo (231),Kel'ariy (237),,,,,,,,,,,,,Ar'Bis Routak (246),,,,,,,,,,,,,,,,135,136,137,138,-1,-1,-1,-1,25,25,25,25,0,0,0,0,3,130,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,Small Polaris Fleet (138),360,2,€
sÿst,231,Bis'valalo,Nova Data 2,427,-97,Kel'ariy (237),Bis'routak (230),Bis'routak (230),Tre'illica (221),Ver'avo (232),Z'heaj (220),,,,,,,,,,,Ar'Bis Valalo (247),,,,,,,,,,,,,,,,135,136,137,138,-1,-1,-1,-1,25,25,25,25,0,0,0,0,2,130,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,Small Polaris Fleet (138),360,2,€
sÿst,232,Ver'avo,Nova Data 2,418,-117,P'ecksa (224),Za'iuso (233),Za'iuso (656),Bis'valalo (231),Kel'ariy (237),Z'precti (222),K'minkek (223),,,,,,,,,,Ver'ar Pised (248),,,,,,,,,,,,,,,,-139,135,136,137,-1,-1,-1,-1,40,30,20,10,0,0,0,0,2,130,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,Small Polaris Fleet (138),450,3,€
sÿst,233,Za'iuso,Nova Data 2,434,-124,Kel'ariy (237),Ki'actia (234),Ver'avo (232),P'ecksa (224),,,,,,,,,,,,,Ar'Za Iusia (249),,,,,,,,,,,,,,,,182,137,137,138,-1,-1,-1,-1,10,30,30,30,0,0,0,0,4,147,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,!b335,Kick-the-butt Polaris Serious Fleet (140),240,1,€
sÿst,234,Ki'actia,Nova Data 2,450,-116,Ver'ashan (226),K'yapta (235),Kel'ariy (237),Za'iuso (656),Za'iuso (233),Tre'helov (225),,,,,,,,,,,Kel'a Ca (250),,,,,,,,,,,,,,,,135,136,137,138,-1,-1,-1,-1,40,30,20,10,0,0,0,0,2,130,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,3,0x0300,0,Small Polaris Fleet (138),450,3,€
sÿst,235,K'yapta,Nova Data 2,466,-110,Til'hapin (227),Ver'ikar (236),Kel'ariy (237),Ki'actia (234),,,,,,,,,,,,,Kel'a Do (251),,,,,,,,,,,,,,,,135,136,137,138,-1,-1,-1,-1,40,30,20,10,0,0,0,0,2,130,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0711,0,Small Polaris Fleet (138),450,3,€
sÿst,236,Ver'ikar,Nova Data 2,463,-95,K'yapta (235),Til'hapin (227),Z'rena (228),Bis'routak (230),Kel'ariy (237),,,,,,,,,,,,Ver'ar Noriout (252),Tre'ar Aljo (253),,,,,,,,,,,,,,,-139,135,136,137,250,-1,-1,-1,30,20,20,10,20,0,0,0,2,130,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,Small Polaris Fleet (138),450,3,€
sÿst,237,Kel'ariy,Nova Data 2,436,-104,K'yapta (235),Ki'actia (234),Bis'routak (230),Ver'ikar (236),Bis'valalo (231),Ver'avo (232),Za'iuso (656),Za'iuso (233),,,,,,,,,Kel'ar Iy (254),Anario (255),HG-Kel'ariy (501),,,,,,,,,,,,,,137,138,135,136,250,-1,-1,-1,20,30,20,10,20,0,0,0,6,130,-1,6,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,5,0x1F33,0,Kick-the-butt Polaris Serious Fleet (140),240,1,€
sÿst,238,Ne'helipar,Nova Data 2,472,-58,Nil'pesetra (244),Bis'usoca (241),Tre'vasar (216),,,,,,,,,,,,,,Nil'a Ca (256),,,,,,,,,,,,,,,,135,137,138,-140,182,-1,-1,-1,10,20,22,40,8,0,0,0,4,147,-1,4,0,290,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,0,0,0,0,#000000,0,0x0711,!b88,Kick-the-butt Polaris Serious Fleet (140),240,1,€
sÿst,239,Nil'nesa,Nova Data 2,392,-136,Ver'asplast (261),K'minkek (223),Ne'prata (214),For'U'Destro (602),For'U'Destro (530),,,,,,,,,,,,Nil'ar Narada (257),,,,,,,,,,,,,,,,144,138,137,138,182,-1,-1,-1,10,20,40,22,8,0,0,0,4,147,4,5,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x1F33,!(b88 | b284),Kick-the-butt Polaris Serious Fleet (140),240,1,€
sÿst,240,Kel'hepera,Nova Data 2,500,-32,J'llon (243),Bis'usoca (241),,,,,,,,,,,,,,,Kel'ar Heper (258),,,,,,,,,,,,,,,,-139,135,136,137,-1,-1,-1,-1,40,30,20,10,0,0,0,0,3,130,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,Small Polaris Fleet (138),450,3,€
sÿst,241,Bis'usoca,Nova Data 2,493,-25,Kel'hepera (240),Tre'pirana (242),Ne'helipar (550),Ne'helipar (238),,,,,,,,,,,,,Ar'Bis Usoca (259),Ar'Uso (260),,,,,,,,,,,,,,,138,136,136,137,250,-1,-1,-1,20,20,20,20,20,0,0,0,3,130,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,Small Polaris Fleet (138),360,2,€
sÿst,242,Tre'pirana,Nova Data 2,501,-10,J'llon (243),Bis'usoca (241),,,,,,,,,,,,,,,Tre'ar Pira (261),Tre'a Ro (262),Tre'ar Vano (263),HG-Tre'pirana (502),,,,,,,,,,,,,-139,135,136,137,250,-1,-1,-1,30,20,15,10,25,0,0,0,5,130,-1,5,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x1F33,0,Kick-the-butt Polaris Serious Fleet (140),300,2,€
sÿst,243,J'llon,Nova Data 2,509,-21,Tre'pirana (242),Kel'hepera (240),,,,,,,,,,,,,,,A'j He (264),,,,,,,,,,,,,,,,135,136,137,138,-1,-1,-1,-1,25,25,25,25,0,0,0,0,2,130,-1,4,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0711,0,Kick-the-butt Polaris Serious Fleet (140),300,2,€
sÿst,244,Nil'pesetra,Nova Data 2,520,-73,Mu'hari (245),Ne'helipar (238),Z'rena (228),Tre'minor (249),,,,,,,,,,,,,Nil'ar Peset (265),Nil'a Do (266),,,,,,,,,,,,,,,135,136,137,138,182,-1,-1,-1,10,20,40,22,8,0,0,0,4,147,-1,4,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0711,!b88,Kick-the-butt Polaris Serious Fleet (140),300,2,€
sÿst,245,Mu'hari,Nova Data 2,558,-69,J'narr (247),Tre'petaka (248),Ver'roqi (246),Nil'pesetra (552),Nil'pesetra (244),,,,,,,,,,,,Mu'ar Haro (267),,,,,,,,,,,,,,,,135,138,136,137,-1,-1,-1,-1,25,25,25,25,0,0,0,0,5,130,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0711,0,Kick-the-butt Polaris Serious Fleet (140),270,1,€
sÿst,246,Ver'roqi,Nova Data 2,564,-52,Mu'hari (245),,,,,,,,,,,,,,,,Ver'a He (268),Ver'ar Roqu (269),Ver'a Se (270),,,,,,,,,,,,,,135,136,137,138,250,-1,-1,-1,20,20,20,20,20,0,0,0,3,130,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,Small Polaris Fleet (138),450,3,€
sÿst,247,J'narr,Nova Data 2,587,-71,Mu'hari (245),,,,,,,,,,,,,,,,A'j Se (271),,,,,,,,,,,,,,,,135,136,137,138,-1,-1,-1,-1,25,25,25,25,0,0,0,0,1,130,-1,4,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0711,0,Kick-the-butt Polaris Serious Fleet (140),300,2,€
sÿst,248,Tre'petaka,Nova Data 2,567,-84,Mu'hari (245),,,,,,,,,,,,,,,,Tre'ar Petak (272),,,,,,,,,,,,,,,,135,136,137,138,-1,-1,-1,-1,40,30,20,10,0,0,0,0,1,130,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,Kick-the-butt Polaris Serious Fleet (140),300,2,€
sÿst,249,Tre'minor,Nova Data 2,510,-122,Z'elta (251),Nil'pesetra (244),Nil'pesetra (552),Ver'ashan (226),Tre'olepla (254),,,,,,,,,,,,Tre'ar Varia (273),Tre'a Ca (274),,,,,,,,,,,,,,,-139,135,136,137,250,-1,-1,-1,30,20,20,10,20,0,0,0,3,130,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0711,0,Small Polaris Fleet (138),450,3,€
sÿst,250,P'omlpha,Nova Data 2,538,-124,Z'elta (251),,,,,,,,,,,,,,,,P'a Ro (275),,,,,,,,,,,,,,,,135,136,137,138,-1,-1,-1,-1,40,30,20,10,0,0,0,0,1,130,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,Small Polaris Fleet (138),450,3,€
sÿst,251,Z'elta,Nova Data 2,534,-140,Ki'asman (252),P'omlpha (250),Tre'minor (249),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,136,137,138,-1,-1,-1,-1,40,30,20,10,0,0,0,0,1,130,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,Small Polaris Fleet (138),600,5,€
sÿst,252,Ki'asman,Nova Data 2,554,-147,K'kiptorak (253),Z'elta (251),,,,,,,,,,,,,,,K'a Vi (276),,,,,,,,,,,,,,,,135,136,137,138,-1,-1,-1,-1,40,30,20,10,0,0,0,0,2,130,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,Small Polaris Fleet (138),450,3,€
sÿst,253,K'kiptorak,Nova Data 2,568,-140,Ki'asman (252),,,,,,,,,,,,,,,,K'a Ni (277),A'j Ro (278),,,,,,,,,,,,,,,135,136,137,138,-1,-1,-1,-1,25,25,25,25,0,0,0,0,2,130,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0711,0,Small Polaris Fleet (138),450,3,€
sÿst,254,Tre'olepla,Nova Data 2,501,-137,Za'diti (255),Tre'minor (249),Kel'fella (256),,,,,,,,,,,,,,Tre'an Olep (279),Tre'a Do (280),,,,,,,,,,,,,,,-139,135,136,137,-1,-1,-1,-1,40,30,20,10,0,0,0,0,1,130,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,Small Polaris Fleet (138),450,3,€
